Loyalty#,Province or State,City,Latitude,Longitude,Postal code,Education,Income,Marital Status,LoyaltyStatus,EnrollmentDateOpening,CancellationDate,Customer Lifetime Value,EnrollmentType,Income_Class,CustomerTenure,Active_Client
138981,Ontario,Kingston,44.231171,-76.485954,M9K 2P4,Bachelor,21723.0,Single,Star,2019-06-16,2021-12-31,7894.5,Standard,Non-Zero Income,929,Active
525202,Yukon,Whitehorse,60.721188,-135.05684,Y2K 6R0,Bachelor,21723.0,Single,Star,2021-11-29,2021-12-31,7894.5,Standard,Non-Zero Income,32,Active
178077,Ontario,Sudbury,46.522099,-80.953033,M5V 1G5,College,0.0,Married,Star,2017-05-23,2021-12-31,7896.71,Standard,Zero Income,1683,Active
377489,Manitoba,Winnipeg,49.895138,-97.138374,R6Y 4T5,College,0.0,Single,Star,2018-02-12,2021-05-04,7897.02,Standard,Zero Income,1177,Inactive
515386,Ontario,Toronto,43.653225,-79.383186,P5S 6R4,Bachelor,40032.0,Married,Star,2019-01-20,2021-12-31,7899.22,Standard,Non-Zero Income,1076,Active
448823,British Columbia,Whistler,50.116322,-122.95736,V6T 1Y8,Bachelor,62291.0,Married,Star,2020-03-02,2020-11-02,7901.7,Standard,Non-Zero Income,245,Inactive
559723,Quebec,Montreal,45.50169,-73.567253,H2T 9K8,Bachelor,62291.0,Married,Star,2017-09-13,2021-12-31,7901.7,Standard,Non-Zero Income,1570,Active
293100,Ontario,Trenton,44.101128,-77.576309,K8V 4B2,Bachelor,35406.0,Divorced,Star,2020-02-20,2020-10-20,7903.99,Standard,Non-Zero Income,243,Inactive
676203,Quebec,Tremblant,46.118462,-74.596184,H5Y 2S9,Bachelor,24666.0,Married,Star,2018-10-25,2021-12-31,7907.13,Standard,Non-Zero Income,1163,Active
996616,New Brunswick,Moncton,46.087818,-64.778229,E1A 2A7,Bachelor,24666.0,Married,Star,2016-05-12,2021-12-31,7907.13,Standard,Non-Zero Income,2059,Active
895085,Quebec,Montreal,45.50169,-73.567253,H2T 9K8,Bachelor,43630.0,Divorced,Star,2017-12-01,2021-12-31,7908.67,Standard,Non-Zero Income,1491,Active
706747,Prince Edward Island,Charlottetown,46.238239,-63.131069,C1A 6E8,Bachelor,77577.0,Married,Star,2018-09-13,2019-02-10,7910.87,Standard,Non-Zero Income,150,Inactive
347142,British Columbia,Kelowna,49.887951,-119.49601,V09 2E9,Bachelor,77153.0,Married,Star,2019-04-18,2021-12-31,7914.82,Standard,Non-Zero Income,988,Active
142354,Quebec,Montreal,45.50169,-73.567253,H4G 3T4,Bachelor,31383.0,Married,Star,2018-07-24,2021-12-31,7915.98,2021 Promotion,Non-Zero Income,1256,Active
345682,British Columbia,Whistler,50.116322,-122.95736,V6T 1Y8,College,0.0,Single,Star,2019-11-25,2021-12-31,7917.12,Standard,Zero Income,767,Active
618601,Ontario,Trenton,44.101128,-77.576309,K8V 4B2,College,0.0,Married,Star,2020-01-21,2021-12-31,7919.83,Standard,Zero Income,710,Active
252110,Ontario,Toronto,43.653225,-79.383186,M1R 4K3,Bachelor,89284.0,Married,Star,2017-12-10,2021-01-05,7920.11,Standard,Non-Zero Income,1122,Inactive
906884,Alberta,Calgary,51.048615,-114.07085,T3E 2V9,Bachelor,89284.0,Married,Star,2021-12-29,2021-12-31,7920.11,Standard,Non-Zero Income,2,Active
409454,Ontario,Toronto,43.653225,-79.383186,M8Y 4K8,Bachelor,59648.0,Married,Star,2017-07-24,2021-12-31,7920.28,Standard,Non-Zero Income,1621,Active
161103,Ontario,Toronto,43.653225,-79.383186,M1R 4K3,College,0.0,Single,Star,2017-06-22,2021-12-31,7923.14,Standard,Zero Income,1653,Active
171047,Alberta,Calgary,51.048615,-114.07085,T3E 2V9,College,0.0,Single,Star,2018-08-08,2021-12-31,7923.14,Standard,Zero Income,1241,Active
244132,Ontario,Kingston,44.231171,-76.485954,M9K 2P4,Bachelor,32555.0,Married,Star,2016-09-14,2021-12-31,7927.18,Standard,Non-Zero Income,1934,Active
855981,Ontario,Trenton,44.101128,-77.576309,K8V 4B2,Doctor,23769.0,Divorced,Star,2021-11-28,2021-12-31,7931.72,Standard,Non-Zero Income,33,Active
446991,Quebec,Montreal,45.50169,-73.567253,H2Y 4R4,Bachelor,76505.0,Married,Star,2018-10-26,2021-12-31,7933.82,Standard,Non-Zero Income,1162,Active
940187,Ontario,Toronto,43.653225,-79.383186,P1J 8T7,Bachelor,60214.0,Married,Star,2021-04-10,2021-12-10,7943.51,2021 Promotion,Non-Zero Income,244,Inactive
574674,Ontario,Toronto,43.653225,-79.383186,P1W 1K4,College,0.0,Single,Star,2017-10-03,2021-12-31,7944.97,Standard,Zero Income,1550,Active
140891,Ontario,Sudbury,46.522099,-80.953033,M5V 1G5,Bachelor,23916.0,Married,Star,2019-04-26,2021-12-31,7948.54,Standard,Non-Zero Income,980,Active
571670,British Columbia,West Vancouver,49.328625,-123.16019,V6V 8Z3,Bachelor,63688.0,Married,Star,2021-11-09,2021-12-31,7949.28,Standard,Non-Zero Income,52,Active
863599,British Columbia,Dawson Creek,55.759628,-120.23766,U5I 4F1,College,0.0,Married,Star,2019-10-16,2021-12-31,7955.77,Standard,Zero Income,807,Active
512599,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,High School or Below,22699.0,Married,Star,2017-10-31,2021-12-31,7956.15,Standard,Non-Zero Income,1522,Active
572836,Ontario,Toronto,43.653225,-79.383186,P1J 8T7,High School or Below,22699.0,Married,Star,2020-04-07,2020-12-07,7956.15,Standard,Non-Zero Income,244,Inactive
475950,Quebec,Montreal,45.50169,-73.567253,H2T 2J6,Bachelor,72734.0,Married,Star,2021-02-17,2021-12-31,7980.49,2021 Promotion,Non-Zero Income,317,Active
530621,British Columbia,West Vancouver,49.328625,-123.16019,V6V 8Z3,Bachelor,72734.0,Married,Star,2021-05-28,2021-12-31,7980.49,Standard,Non-Zero Income,217,Active
737756,Alberta,Edmonton,53.544388,-113.49093,T3G 6Y6,College,0.0,Single,Star,2017-01-10,2021-12-31,7984.09,Standard,Zero Income,1816,Active
185835,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,Bachelor,99069.0,Married,Star,2016-12-26,2021-12-31,7985.47,Standard,Non-Zero Income,1831,Active
113220,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,Bachelor,74217.0,Married,Star,2015-12-06,2021-12-31,7986.19,Standard,Non-Zero Income,2217,Active
653441,British Columbia,Vancouver,49.28273,-123.12074,V1E 4R6,Bachelor,58268.0,Married,Star,2018-05-12,2021-12-31,7988.51,Standard,Non-Zero Income,1329,Active
860980,Ontario,Toronto,43.653225,-79.383186,P1J 8T7,Bachelor,35434.0,Married,Star,2015-10-13,2021-12-31,7992.78,Standard,Non-Zero Income,2271,Active
445247,British Columbia,Dawson Creek,55.759628,-120.23766,U5I 4F1,Bachelor,39448.0,Married,Star,2016-11-25,2017-12-19,7993.0,Standard,Non-Zero Income,389,Inactive
366744,British Columbia,Victoria,48.428421,-123.36565,V10 6T5,Bachelor,25239.0,Divorced,Star,2015-09-07,2021-12-31,7995.41,Standard,Non-Zero Income,2307,Active
748198,Quebec,Montreal,45.50169,-73.567253,H2T 2J6,Bachelor,25239.0,Divorced,Star,2018-02-10,2021-12-31,7995.41,Standard,Non-Zero Income,1420,Active
543881,Alberta,Edmonton,53.544388,-113.49093,T3G 6Y6,Bachelor,93459.0,Married,Star,2016-12-11,2020-12-20,7996.01,Standard,Non-Zero Income,1470,Inactive
793126,Ontario,Toronto,43.653225,-79.383186,M2M 7K8,Bachelor,93459.0,Married,Star,2021-04-13,2021-12-31,7996.01,2021 Promotion,Non-Zero Income,262,Active
551809,Ontario,Kingston,44.231171,-76.485954,M9K 2P4,Bachelor,70061.0,Married,Star,2015-07-16,2021-12-31,7996.6,Standard,Non-Zero Income,2360,Active
789206,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,Bachelor,43657.0,Married,Star,2020-01-15,2021-12-31,7996.6,Standard,Non-Zero Income,716,Active
128041,Ontario,Toronto,43.653225,-79.383186,M2M 7K8,Bachelor,63834.0,Married,Star,2019-12-29,2021-12-31,8000.55,Standard,Non-Zero Income,733,Active
253528,Ontario,Toronto,43.653225,-79.383186,P5S 6R4,College,0.0,Married,Star,2020-11-21,2021-12-31,8002.31,Standard,Zero Income,405,Active
339927,British Columbia,Whistler,50.116322,-122.95736,V6T 1Y8,College,0.0,Married,Star,2016-09-24,2021-12-31,8002.31,Standard,Zero Income,1924,Active
434470,Ontario,Ottawa,45.421532,-75.697189,K1F 2R2,College,0.0,Married,Star,2015-10-31,2021-12-31,8002.31,Standard,Zero Income,2253,Active
440671,Ontario,Ottawa,45.421532,-75.697189,K1G 4Z0,College,0.0,Married,Star,2015-12-17,2021-12-31,8002.31,Standard,Zero Income,2206,Active
741421,Alberta,Banff,51.178398,-115.5708,T4V 1D4,College,0.0,Married,Star,2017-10-13,2021-12-31,8002.31,Standard,Zero Income,1540,Active
863108,Ontario,Toronto,43.653225,-79.383186,M2M 7K8,College,0.0,Married,Star,2017-09-24,2021-12-31,8002.31,2021 Promotion,Zero Income,1559,Active
580201,Saskatchewan,Regina,50.44521,-104.6189,S6J 3G0,Bachelor,63357.0,Married,Star,2020-09-23,2021-12-31,8005.96,Standard,Non-Zero Income,464,Active
459991,Quebec,Montreal,45.50169,-73.567253,H2Y 4R4,Bachelor,63762.0,Married,Star,2021-04-27,2021-12-31,8006.22,2021 Promotion,Non-Zero Income,248,Active
966391,Manitoba,Winnipeg,49.895138,-97.138374,R2C 0M5,Bachelor,63762.0,Married,Star,2020-08-17,2021-12-31,8006.22,Standard,Non-Zero Income,501,Active
239749,Ontario,Ottawa,45.421532,-75.697189,K1F 2R2,College,0.0,Divorced,Star,2021-04-17,2021-12-17,8007.4,2021 Promotion,Zero Income,244,Inactive
600884,Quebec,Montreal,45.50169,-73.567253,H2Y 2W2,College,0.0,Divorced,Star,2016-12-24,2021-12-31,8007.4,Standard,Zero Income,1833,Active
848250,Quebec,Montreal,45.50169,-73.567253,H2Y 2W2,College,0.0,Divorced,Star,2016-07-14,2021-12-31,8007.4,Standard,Zero Income,1996,Active
858626,Ontario,Ottawa,45.421532,-75.697189,K1F 2R2,Bachelor,63775.0,Married,Star,2015-06-02,2021-12-31,8008.1,Standard,Non-Zero Income,2404,Active
377742,Manitoba,Winnipeg,49.895138,-97.138374,R2C 0M5,College,0.0,Married,Star,2021-04-30,2021-12-31,8009.03,2021 Promotion,Zero Income,245,Active
475249,Quebec,Montreal,45.50169,-73.567253,H2Y 4R4,College,0.0,Married,Star,2021-12-28,2021-12-31,8009.03,Standard,Zero Income,3,Active
681722,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,College,0.0,Single,Star,2017-10-21,2021-12-31,8012.12,Standard,Zero Income,1532,Active
745668,Quebec,Quebec City,46.813877,-71.207977,G1B 3L5,Bachelor,58843.0,Single,Star,2015-06-15,2021-12-31,8018.5,Standard,Non-Zero Income,2391,Active
393206,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,Bachelor,54702.0,Married,Star,2017-07-08,2021-12-31,8019.86,Standard,Non-Zero Income,1637,Active
467143,Ontario,Toronto,43.653225,-79.383186,P2T 6G3,Bachelor,54702.0,Married,Star,2018-12-09,2021-12-31,8019.86,Standard,Non-Zero Income,1118,Active
277139,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,Bachelor,54292.0,Married,Star,2018-05-11,2021-12-31,8021.07,Standard,Non-Zero Income,1330,Active
842210,Quebec,Montreal,45.50169,-73.567253,H3T 8L4,Bachelor,53231.0,Married,Star,2015-11-04,2021-12-31,8022.69,Standard,Non-Zero Income,2249,Active
299412,Manitoba,Winnipeg,49.895138,-97.138374,R6Y 4T5,Bachelor,95191.0,Divorced,Star,2018-12-17,2021-12-31,8024.51,Standard,Non-Zero Income,1110,Active
168026,Ontario,Toronto,43.653225,-79.383186,M2M 6J7,College,0.0,Single,Star,2015-09-04,2021-12-31,8024.9,Standard,Zero Income,2310,Active
626217,Ontario,Toronto,43.653225,-79.383186,M2Z 4K1,Bachelor,38702.0,Married,Star,2015-06-20,2021-12-31,8024.99,Standard,Non-Zero Income,2386,Active
604645,Ontario,Toronto,43.653225,-79.383186,P5S 6R4,College,0.0,Married,Star,2020-09-28,2021-12-31,8034.52,Standard,Zero Income,459,Active
204686,Quebec,Quebec City,46.813877,-71.207977,G1B 3L5,Bachelor,71391.0,Married,Star,2015-08-04,2021-12-31,8044.87,Standard,Non-Zero Income,2341,Active
614721,New Brunswick,Fredericton,45.963589,-66.643112,E3B 2H2,Bachelor,71391.0,Married,Star,2021-03-12,2021-12-31,8044.87,2021 Promotion,Non-Zero Income,294,Active
756928,Alberta,Peace River,56.23418,-117.28938,T9O 2W2,Bachelor,71391.0,Married,Star,2018-10-13,2021-12-31,8044.87,Standard,Non-Zero Income,1175,Active
884433,Quebec,Tremblant,46.118462,-74.596184,H5Y 2S9,Bachelor,71391.0,Married,Star,2015-12-20,2021-12-31,8044.87,Standard,Non-Zero Income,2203,Active
901442,Manitoba,Winnipeg,49.895138,-97.138374,R2C 0M5,Bachelor,71391.0,Married,Star,2016-08-29,2021-12-31,8044.87,Standard,Non-Zero Income,1950,Active
871740,Quebec,Montreal,45.50169,-73.567253,H4G 3T4,College,0.0,Single,Star,2021-07-02,2021-12-31,8048.37,Standard,Zero Income,182,Active
484765,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,Bachelor,57664.0,Married,Star,2021-11-07,2021-12-31,8051.57,Standard,Non-Zero Income,54,Active
585277,Ontario,Toronto,43.653225,-79.383186,P5S 6R4,Bachelor,57664.0,Married,Star,2016-12-26,2021-08-01,8051.57,Standard,Non-Zero Income,1679,Inactive
285074,British Columbia,Victoria,48.428421,-123.36565,V10 6T5,Bachelor,25595.0,Married,Star,2021-07-30,2021-12-31,8058.66,Standard,Non-Zero Income,154,Active
503938,Quebec,Montreal,45.50169,-73.567253,H2T 2J6,Bachelor,25595.0,Married,Star,2015-06-03,2021-12-31,8058.66,Standard,Non-Zero Income,2403,Active
982096,Ontario,Toronto,43.653225,-79.383186,P2T 6G3,Bachelor,23671.0,Divorced,Star,2019-06-23,2021-12-31,8060.16,Standard,Non-Zero Income,922,Active
813652,Quebec,Montreal,45.50169,-73.567253,H2Y 2W2,Master,29692.0,Divorced,Star,2018-10-21,2021-12-31,8065.23,Standard,Non-Zero Income,1167,Active
939741,Manitoba,Winnipeg,49.895138,-97.138374,R2C 0M5,Master,29692.0,Divorced,Star,2016-07-25,2021-12-31,8065.23,2021 Promotion,Non-Zero Income,1985,Active
650704,British Columbia,Vancouver,49.28273,-123.12074,V6E 3Z3,Doctor,17950.0,Married,Star,2018-09-16,2021-12-31,8066.07,Standard,Non-Zero Income,1202,Active
379962,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,Bachelor,72149.0,Married,Star,2017-07-25,2021-12-31,8071.33,Standard,Non-Zero Income,1620,Active
534510,Alberta,Peace River,56.23418,-117.28938,T9O 2W2,College,0.0,Single,Star,2020-06-27,2021-02-27,8071.65,Standard,Zero Income,245,Inactive
649855,Ontario,Toronto,43.653225,-79.383186,M2M 7K8,College,0.0,Single,Star,2018-01-30,2021-12-31,8071.65,Standard,Zero Income,1431,Active
214354,Ontario,Toronto,43.653225,-79.383186,P5S 6R4,Bachelor,30584.0,Married,Star,2017-03-19,2021-12-31,8072.75,Standard,Non-Zero Income,1748,Active
255951,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,College,0.0,Married,Star,2019-04-23,2021-12-31,8078.53,Standard,Zero Income,983,Active
355781,Ontario,Trenton,44.101128,-77.576309,K8V 4B2,College,0.0,Married,Star,2017-06-03,2018-02-03,8078.53,Standard,Zero Income,245,Inactive
875707,Alberta,Calgary,51.048615,-114.07085,T3E 2V9,Bachelor,53554.0,Married,Star,2020-11-20,2021-12-31,8082.88,Standard,Non-Zero Income,406,Active
167575,British Columbia,Vancouver,49.28273,-123.12074,V6E 3Z3,College,0.0,Single,Star,2020-02-26,2020-10-26,8083.54,Standard,Zero Income,243,Inactive
635509,Quebec,Tremblant,46.118462,-74.596184,H5Y 2S9,Bachelor,31506.0,Married,Star,2020-12-05,2021-12-31,8083.92,Standard,Non-Zero Income,391,Active
516791,Quebec,Montreal,45.50169,-73.567253,H2Y 4R4,Doctor,20169.0,Married,Star,2021-11-30,2021-12-31,8084.33,Standard,Non-Zero Income,31,Active
725510,Ontario,Toronto,43.653225,-79.383186,M2Z 4K1,Bachelor,60662.0,Divorced,Star,2020-05-14,2021-12-31,8084.85,Standard,Non-Zero Income,596,Active
189139,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,Bachelor,86180.0,Divorced,Star,2015-08-20,2021-12-31,8090.88,Standard,Non-Zero Income,2325,Active
109203,Manitoba,Winnipeg,49.895138,-97.138374,R6Y 4T5,Bachelor,50825.0,Married,Star,2017-10-31,2021-12-31,8092.88,Standard,Non-Zero Income,1522,Active
161766,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,Bachelor,50825.0,Married,Star,2017-05-02,2021-12-31,8092.88,Standard,Non-Zero Income,1704,Active
798662,Manitoba,Winnipeg,49.895138,-97.138374,R2C 0M5,Bachelor,50825.0,Married,Star,2019-05-15,2021-12-31,8092.88,Standard,Non-Zero Income,961,Active
964206,Quebec,Montreal,45.50169,-73.567253,H2Y 4R4,Bachelor,50825.0,Married,Star,2021-10-24,2021-12-31,8092.88,Standard,Non-Zero Income,68,Active
516544,Quebec,Tremblant,46.118462,-74.596184,H5Y 2S9,College,0.0,Single,Star,2016-05-24,2021-12-31,8098.51,Standard,Zero Income,2047,Active
513820,British Columbia,Vancouver,49.28273,-123.12074,V6E 3Z3,College,0.0,Divorced,Star,2016-05-19,2021-12-31,8098.97,Standard,Zero Income,2052,Active
429921,Ontario,Ottawa,45.421532,-75.697189,K1G 4Z0,Doctor,25452.0,Single,Star,2016-08-01,2021-12-31,8099.57,Standard,Non-Zero Income,1978,Active
626746,British Columbia,Whistler,50.116322,-122.95736,V6T 1Y8,Bachelor,25949.0,Married,Star,2020-06-27,2021-12-31,8099.84,Standard,Non-Zero Income,552,Active
739284,Newfoundland,St. John's,47.561508,-52.712578,A1C 6H9,Bachelor,58172.0,Married,Star,2016-07-16,2021-12-31,8104.43,Standard,Non-Zero Income,1994,Active
674375,British Columbia,Vancouver,49.28273,-123.12074,V6E 3Z3,College,0.0,Single,Star,2021-08-29,2021-12-31,8104.5,Standard,Zero Income,124,Active
692121,Quebec,Montreal,45.50169,-73.567253,H2T 9K8,College,0.0,Married,Star,2019-03-09,2019-11-09,8105.87,Standard,Zero Income,245,Inactive
457374,Ontario,Toronto,43.653225,-79.383186,P1L 8X8,Bachelor,32314.0,Married,Star,2021-05-25,2019-01-25,8109.36,Standard,Non-Zero Income,-851,Inactive
362134,Manitoba,Winnipeg,49.895138,-97.138374,R2C 0M5,Bachelor,41701.0,Married,Star,2021-06-08,2021-12-31,8113.96,Standard,Non-Zero Income,206,Active
836964,Quebec,Montreal,45.50169,-73.567253,H2T 9K8,Bachelor,30595.0,Married,Star,2018-10-10,2021-12-31,8114.41,Standard,Non-Zero Income,1178,Active
952093,Alberta,Calgary,51.048615,-114.07085,T3E 2V9,Bachelor,46618.0,Married,Star,2016-11-08,2021-12-31,8119.83,Standard,Non-Zero Income,1879,Active
890404,Ontario,Kingston,44.231171,-76.485954,M9K 2P4,College,0.0,Single,Star,2020-12-25,2021-08-25,8123.02,Standard,Zero Income,243,Inactive
909075,Manitoba,Winnipeg,49.895138,-97.138374,R2C 0M5,High School or Below,12617.0,Divorced,Star,2021-04-26,2021-12-31,8123.96,2021 Promotion,Non-Zero Income,249,Active
314258,Quebec,Tremblant,46.118462,-74.596184,H5Y 2S9,Doctor,14616.0,Married,Star,2018-05-11,2021-12-31,8126.77,Standard,Non-Zero Income,1330,Active
566767,New Brunswick,Moncton,46.087818,-64.778229,E1A 2A7,Doctor,14616.0,Married,Star,2016-07-20,2021-12-31,8126.77,Standard,Non-Zero Income,1990,Active
596787,Ontario,Thunder Bay,48.380894,-89.247681,K8T 5M5,Bachelor,36737.0,Married,Star,2019-05-08,2021-12-31,8132.7,Standard,Non-Zero Income,968,Active
465412,Ontario,Toronto,43.653225,-79.383186,P1L 8X8,Bachelor,32021.0,Single,Star,2017-12-29,2021-12-31,8133.16,Standard,Non-Zero Income,1463,Active
399678,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,High School or Below,24992.0,Married,Star,2015-05-02,2021-12-31,8139.0,Standard,Non-Zero Income,2435,Active
701036,Quebec,Montreal,45.50169,-73.567253,H2Y 2W2,Bachelor,86876.0,Married,Star,2017-04-01,2021-12-31,8139.53,Standard,Non-Zero Income,1735,Active
647672,Quebec,Montreal,45.50169,-73.567253,H4G 3T4,College,0.0,Divorced,Star,2016-04-16,2021-12-31,8140.0,Standard,Zero Income,2085,Active
772019,Quebec,Montreal,45.50169,-73.567253,H2Y 2W2,Bachelor,62534.0,Married,Star,2018-07-04,2021-12-31,8145.99,Standard,Non-Zero Income,1276,Active
160320,Quebec,Montreal,45.50169,-73.567253,H2T 2J6,College,0.0,Single,Star,2017-10-21,2021-12-31,8150.57,Standard,Zero Income,1532,Active
987978,Ontario,Thunder Bay,48.380894,-89.247681,K8T 5M5,College,0.0,Single,Star,2020-12-29,2021-12-31,8151.72,Standard,Zero Income,367,Active
771133,New Brunswick,Fredericton,45.963589,-66.643112,E3B 2H2,College,0.0,Single,Star,2018-11-18,2019-07-18,8152.24,Standard,Zero Income,242,Inactive
193747,Ontario,Toronto,43.653225,-79.383186,M8Y 4K8,Bachelor,86811.0,Married,Star,2018-12-27,2021-12-31,8157.93,Standard,Non-Zero Income,1100,Active
883505,British Columbia,Vancouver,49.28273,-123.12074,V1E 4R6,Bachelor,86811.0,Married,Star,2020-04-30,2021-07-21,8157.93,Standard,Non-Zero Income,447,Inactive
336025,Quebec,Montreal,45.50169,-73.567253,H4G 3T4,Bachelor,45270.0,Single,Star,2018-05-16,2021-12-31,8161.78,Standard,Non-Zero Income,1325,Active
545659,Ontario,Toronto,43.653225,-79.383186,M1R 4K3,College,0.0,Single,Star,2016-05-20,2021-12-31,8163.89,Standard,Zero Income,2051,Active
529390,Ontario,Sudbury,46.522099,-80.953033,M5V 1G5,College,0.0,Single,Star,2017-02-28,2021-12-31,8166.51,Standard,Zero Income,1767,Active
617263,Ontario,Ottawa,45.421532,-75.697189,K1G 4Z0,College,0.0,Single,Star,2015-04-19,2021-12-31,8167.99,Standard,Zero Income,2448,Active
729394,British Columbia,Vancouver,49.28273,-123.12074,V6E 3Z3,Doctor,20819.0,Married,Star,2019-03-14,2021-12-31,8168.71,Standard,Non-Zero Income,1023,Active
596171,Quebec,Montreal,45.50169,-73.567253,H2T 2J6,College,0.0,Single,Star,2021-06-20,2021-12-31,8169.33,Standard,Zero Income,194,Active
777931,Quebec,Montreal,45.50169,-73.567253,H2T 2J6,Bachelor,32799.0,Divorced,Star,2018-12-24,2021-12-31,8169.75,Standard,Non-Zero Income,1103,Active
434081,Ontario,Trenton,44.101128,-77.576309,K8V 4B2,Bachelor,95241.0,Married,Star,2019-06-25,2021-12-31,8170.62,Standard,Non-Zero Income,920,Active
408651,Quebec,Montreal,45.50169,-73.567253,H2Y 2W2,Bachelor,68144.0,Married,Star,2019-04-03,2021-12-31,8173.5,Standard,Non-Zero Income,1003,Active
734556,British Columbia,Victoria,48.428421,-123.36565,V10 6T5,Bachelor,29057.0,Married,Star,2020-04-27,2020-12-27,8178.24,Standard,Non-Zero Income,244,Inactive
534452,Quebec,Montreal,45.50169,-73.567253,H2T 9K8,College,0.0,Single,Star,2017-06-20,2021-12-31,8178.52,Standard,Zero Income,1655,Active
443896,British Columbia,Vancouver,49.28273,-123.12074,V6E 3Z3,College,0.0,Married,Star,2018-10-02,2021-12-31,8181.72,Standard,Zero Income,1186,Active
257985,Ontario,Toronto,43.653225,-79.383186,P5S 6R4,High School or Below,24345.0,Married,Star,2020-09-17,2021-12-31,8183.59,Standard,Non-Zero Income,470,Active
108462,Quebec,Quebec City,46.813877,-71.207977,G1B 3L5,Bachelor,43877.0,Married,Star,2019-06-03,2021-12-31,8186.1,2021 Promotion,Non-Zero Income,942,Active
